,x,y,z,roll,pitch,yaw
2338,233.795141458511,31.8861236572266,-44.5142440795898,0,0,0
2339,233.887068748474,31.5894317626953,-44.564826965332,0,0,0
2340,234.00097155571,30.9959106445312,-44.665412902832,0,0,0
2341,234.100521326065,30.6990432739258,-44.7151260375977,0,0,0
2342,234.199516534805,30.4021148681641,-44.7645492553711,0,0,0
2343,234.28720664978,30.1051177978516,-44.8136825561523,0,0,0
2344,234.406497955322,29.5110168457031,-44.9113998413086,0,0,0
2345,234.499837875366,29.2138519287109,-44.9596481323242,0,0,0
2346,234.587219238281,28.9166259765625,-45.0075912475586,0,0,0
2347,234.700668573379,28.3963737487793,-45.0909843444824,0,0,0
2348,234.801280975342,28.1733341217041,-45.1263236999512,0,0,0
2349,234.883147239685,27.8759021759033,-45.1732139587402,0,0,0
2350,235.000913619995,27.3552894592285,-45.2547645568848,0,0,0
2351,235.100508213043,27.0576972961426,-45.3008003234863,0,0,0
2352,235.187095403671,26.7600440979004,-45.3465309143066,0,0,0
2353,235.302516460419,26.1646308898926,-45.4373817443848,0,0,0
2354,235.40038061142,25.8668098449707,-45.4821510314941,0,0,0
2355,235.49943780899,25.5689353942871,-45.5265998840332,0,0,0
2356,235.578992366791,25.2709999084473,-45.570743560791,0,0,0
2357,235.700208902359,24.6750221252441,-45.658390045166,0,0,0
2358,235.800978183746,24.3769187927246,-45.7015266418457,0,0,0
2359,235.891131639481,24.0787620544434,-45.7443428039551,0,0,0
2360,236.006334781647,23.5568943023682,-45.8187103271484,0,0,0
2361,236.099955558777,23.2585849761963,-45.860595703125,0,0,0
2362,236.200865268707,22.9602222442627,-45.9021606445313,0,0,0
2363,236.287135362625,22.6618061065674,-45.9433898925781,0,0,0
2364,236.403450965881,22.0648670196533,-46.025146484375,0,0,0
2365,236.500497817993,21.7662906646729,-46.0653228759766,0,0,0
2366,236.586997032166,21.5423183441162,-46.0951919555664,0,0,0
2367,236.700114250183,20.9449672698975,-46.1743545532227,0,0,0
2368,236.800487279892,20.6461925506592,-46.2132034301758,0,0,0
